,uuid,latitude,longitude
125,9073d32b-c980-4e91-87b5-dfacb67094fa,43.63951392372087,16.68505353770337
126,cdcc0fb6-1b83-433c-b45a-c72570f269aa,45.32364391277868,17.04904954392535
127,0432f07c-75e6-4b84-84c7-776d8d6d453c,45.18112974243232,14.04822329257423
128,baaa7fea-eb6b-4154-b116-4a36de757b66,46.14741816854254,16.01424043819103
129,ee21e5ac-31d4-48ee-93d4-2d871d73861b,45.56009787280419,17.89241392315322
130,0ece8860-90ac-4759-be77-7f59874c44a8,45.1626019211013,18.06000626826842
131,1fd64fc8-ccab-491d-97fd-095579c282e7,43.65376412580743,16.31877980266227
132,8d7ac41b-89d3-41c4-9b15-6937333f8ca6,45.27866099877784,15.27536724256715
133,99e0f09b-872c-412b-9007-88c2f3d0c073,44.1496407278112,15.83205907216384
134,8df3f043-f138-46d4-ae36-d14fd1a31093,45.80558091155959,15.67012267225438
135,19ec8edc-734f-406f-bc32-0e6f0aeb3bc2,45.60429122114017,18.13384832911287
136,73e6a23f-e8f9-43b4-b4b5-90bf1845cdd9,45.9974147,17.2774942
137,57cb3426-23dd-4c51-bae9-16bbb5c3ae21,43.9175419679626,15.64604788607146
138,c6de8da3-33f8-4eca-8ee6-4b4f8aaef65c,45.86047675119652,18.75245620235418
139,6761c3e1-c295-4d49-bc2a-1e7df7a0b218,45.62351229999999,18.8135166
140,752463fa-2c93-46cd-9aeb-6139c9f75864,45.66799222791856,17.98439730580582
141,00a19e17-de77-4fac-8f8e-1229cfd7946d,44.77055268022088,15.52208170806299
142,327aff3b-f862-4115-8be5-bd5e195ce227,46.0579237052474,16.18348848457218
143,8c403373-0c64-4505-b464-756e0d74869b,45.21139800357411,13.71411163319324
144,fa28145a-605f-41ca-87bd-70c4158bb301,45.7497201110209,18.74403232135044
145,5f5eec8e-7f7b-48a7-a87d-da0f09f9deea,45.80637191838798,17.72718216309596
146,54cc7e29-bb30-424e-aee6-4b67e91e7d39,45.31357135012391,18.2060366949682
147,52ef9263-d5f5-4330-8326-26dc76699620,45.42194592002664,16.61827771454034
148,899ed746-e14e-4cbe-863b-b68addda3b8e,43.93848060902084,15.5146579131296
149,4d08ec4d-ad55-481b-8199-b58ef46d9c5e,45.89897909434022,17.43604353636668
150,70d6af43-caf7-4c2d-8231-b040a780258b,43.3101858,17.0244958
151,c99f208d-08ef-4bd0-b682-74e310d2b205,45.45687971703963,18.77130818692643
152,0ba17016-dca3-4f0b-847f-66261f1a2af5,45.10832965157085,15.56062384182421
153,757d4793-f76d-4a5b-b851-e812b05bc0c1,44.98939646923155,15.67139410675189
154,e8ce5828-3325-4758-bf91-b748bcf91e90,43.48927772096635,16.60223925652173
155,aba83022-956b-4da2-908c-d0c2d2751ea5,44.73307299112376,15.71978630023974
156,5c4a3b98-6921-4f72-b7e0-5e0b245d6814,45.77809096578171,16.23595069103348
157,1c88cc31-ef6c-47ba-99c8-c484b252238a,45.329604648638,15.36456371381134
158,ee93e18d-ccdc-434b-bea9-2ecceab7c263,45.32639858175672,16.12260756203317
159,983f2dbe-2f37-4ecc-aeb0-738b1a772422,45.82793836531407,15.76473653904428
160,b4669606-ffd7-4546-8e9d-cc295edfa6df,45.12953264496987,15.19214963025738
161,bb042380-6bda-41ca-b8d6-7fe2e24d943b,45.48832781351668,16.03409243836678
162,d338ab1f-e6a0-4d8b-95b0-66c30dd9701a,45.26280273816391,18.40811728361924
163,878154c7-6072-4fea-bce2-fb0305f5ec91,44.71658568078409,15.43274468592668
164,fd002417-b11d-42b9-bf83-bbc2231fbecc,44.9004222358919,15.07030467403805
165,1bc22255-aff7-4070-962e-a17180162b9f,42.82868590161635,17.84865410056831
166,c08f3112-f52a-475f-90a8-3cefb2feacc0,46.08443292828488,15.62787461404815
167,e75b992b-5606-498b-ade5-0ac7f72b492e,45.63455598477621,18.77274893206355
168,fda4ef75-5cb3-4858-ae07-fc5dbc3ab545,45.35443055672764,14.71626111458275
169,81273cca-829f-414d-974b-7eced6271d20,45.18301503026685,13.93170179107731
170,e2f89bf5-d723-4264-bbe9-eca706e24050,43.51277522530314,16.18088338268974
171,11751352-c21c-4ab4-a0e9-e8df5ddc63d0,45.98382842951796,16.6283205550298
172,811bf38c-7633-47ea-af4f-a907235b0998,46.16388899299857,16.46606771186644
173,6b007df4-6e91-40aa-b0ed-9b12756513bb,45.48336359895655,16.17143654823762
174,8ca5a9d2-096b-443d-99d4-afbd7fc10fe6,42.54215479247684,18.30918123765869
175,a0d3d2b3-3162-43f4-9f1c-f0fc9708f313,45.63546473621246,16.99652563456398
176,d9f1269c-6121-4495-89fe-92eb1e025937,45.73427523530212,16.62994644230065
177,4c793559-cd76-4f5a-bc51-aae581f064c3,45.45727495959173,13.56251933184097
178,ced6faa7-92b4-4937-bcc8-cf4547c229a6,45.38498734049202,15.75055174702886
179,7f25e666-bcdf-48f9-a364-4caadc190659,45.97706432643216,15.72523347880487
180,250725ea-4f92-4b3a-a8b7-688201164c13,42.4973833401977,18.36617850672561
181,b288c516-0113-45c1-8cec-800a907a0014,45.87123469332779,18.69940175185352
182,1979ccb5-0124-4849-bb5c-2da1aaa1d5b5,45.21025243165843,18.85618561207389
183,a97a9507-5873-4f91-9ee9-c4f9b0ef8996,45.52381661417898,17.23818163856506
184,45de3b17-e04f-4dbb-aa68-f358841990ff,43.77886499000007,16.13555403980172
185,26bf0858-aeac-47fd-8a76-01cc6e75288f,43.70214199999999,15.9278288
186,5b6bce95-b386-46fe-9af3-5ad48769b7e5,46.29375347651937,16.89549976566158
187,404985cf-2964-49fa-84b8-3bd9e282234d,45.40372222730946,14.06006852240579
188,f04976fc-1761-430f-a954-dec717d43451,44.87961752963764,18.93112501628065
189,f4d3595f-18ec-46e2-bb1b-47366f93348e,43.58305292700504,16.09943672275767
190,850b9e14-fc84-4242-a2ed-268cbc3aba03,45.17915652559658,15.05728242565694
191,054c82fc-4a9d-4d39-bc60-d1f10f1e4c08,45.23969938041752,19.09400467017241
192,69c9818d-da00-4b77-be27-161317265d1d,45.99569942185686,16.55248464405345
193,5fb001fe-e437-48ce-ae67-83fe010084e2,44.95047893141693,15.53334318118162
194,b01b84aa-0dc8-43f9-b617-1ddbf642f1b5,43.55516781411806,16.05526531710348
195,586acc22-487e-4340-9b27-1fd492148c6f,45.21283834595013,15.67824290008775
196,870d5213-46f8-4133-8225-7207f0b63a1e,46.22667809355483,16.41317126497121
197,da821a7a-e55f-47f4-8c34-281b0b595e54,45.4764350301148,15.60589154570818
198,33a8607c-6f5f-4c74-bd5f-ef44984b5939,45.9658803966106,15.82813913517089
199,8b5b619d-6833-4993-be0b-76ee0c9ef3ce,45.73757306578062,17.04001395145499
200,05eca7b2-1f72-446b-92b3-40e4b2dd7ad4,45.41626791051038,14.08987980398287
201,46fa5cbf-e3aa-460a-aaf4-e1e33612fce0,45.58274482249649,17.12500956472811
202,4c311d8e-fa7f-4a5b-a182-6dccf5b4e5a6,44.69164400712699,15.80842570608832
203,9befba02-44d8-4e41-b60b-f7ec0f20bb08,46.04340486343517,16.53747485104985
204,9d6bedaa-a36b-4a69-9b8b-fef0dd302678,44.9811051281097,15.06955083918215
205,00739bd7-68c2-4022-940e-ecd8f2b0573b,45.18524602524264,14.84425731291294
206,49fa32ae-30ce-4ad0-aabd-f8426dbd01ad,46.1671334,15.6288588
207,06863c25-7349-4476-8897-3ec4ec8500b1,45.60797066697415,16.70193090974429
208,d5aab2f5-403a-43f2-a3dc-3f790d005fee,44.32548626770191,15.868860625235
209,d0b61525-c7a7-4319-982f-99a353e25973,45.8551751173273,16.61004288165232
210,d1b31aaa-06e9-4e36-8b83-906c4ca75e57,45.39514259402986,14.70241436076054
211,ed5c0e25-0c40-4e1a-a5cc-b92a593f3b25,43.64897768013927,16.63280536304496
212,6d2a475b-d62d-4f78-86d4-fb6438efd048,45.69682014848549,17.22300044368388
213,e17bf88a-6aee-4222-86ce-9f6efd5ae856,45.35630841168351,18.73585287871509
214,42bf6277-1a5f-4bdf-af73-f1f3996a784a,46.06530197811831,16.69317082386644
215,76184124-7cab-46cb-8c95-d5bd1b4f8937,45.32265293298126,17.77802459875834
216,10eb2e12-d02b-4428-8ea3-96fc4d571c0c,45.14782120963864,13.8934273147172
217,d9c31f59-886e-47c0-9fa2-c8c1ae249dbc,45.76461053264222,17.16071552882332
218,0ac58930-d064-4ae3-acca-66eb8ce8f34a,45.55751587446989,17.27398551490787
219,05f305fe-9e92-42b0-a346-124c3f1da37a,45.61638207620512,15.85687589881662
220,50c2fc73-189a-4253-81dc-485d8e8256ed,45.5104654308269,15.66009734436113
221,e2dd0625-0830-4ae4-be89-2363cde9bbe5,45.18987777894655,14.67300242900892
222,bb9bf5a4-5f83-44b2-a8a1-414b7b3795e9,45.21016930695264,14.65358021123396
223,4699418c-02aa-452e-93cf-90e709dd0ba8,45.70522388860385,15.9359589386778
224,9bab4546-ac0c-47e5-8025-143accfb9098,43.45337041829886,16.94089845531888
225,90190d02-f53d-47c1-9e74-b554ea9c8f70,45.20793541387867,15.12495515263483
226,f37c8b72-feeb-427e-a38d-01f3beaf6208,43.934238,16.5717287
227,ec63a1b6-2bb9-4490-8955-e89cdfa6d399,45.6949859449484,16.24251469786526
228,4cacc1b7-532b-4996-a9f1-9aa7d6167692,45.53911197644323,16.84057959959856
229,f590b26b-cedc-4eeb-ac12-9f0b2e860626,45.61785159002291,15.48146913885712
230,b8e41760-3ca7-4746-b102-390fb604a554,45.62200396129126,17.27149887848562
231,d4de32d3-9011-43bc-b22c-bd5df0d9d91b,46.10702933182324,16.2694427816017
232,30b6b2c1-f871-4132-97bc-f0d99c6af24c,45.13553979905792,15.18840074295857
233,910e1288-1c22-49a2-8fcc-0b356ee34b09,45.35950642036795,15.52252308958546
234,3397832d-60c3-45e1-b53e-d4ca3f227e64,45.27621133887681,18.45276270946301
235,50b539a5-d285-4ada-96f2-3e14cb696fc8,46.20008499589656,16.41137616748405
236,03484ffb-36e5-4de1-a702-ecf85d290c2d,45.55753153601019,14.69316607697022
237,a155fee5-c3e6-4612-986a-4a87bf1fde92,45.85407427325418,16.50360326029639
238,4f628bf9-fa73-4ee9-b56c-86abe0ebe519,45.21325502689597,15.73983649542478
239,109d804a-e42e-40e1-a1c9-f9b6a3c5ac68,46.24316110499838,16.68463671446959
240,3b5813d9-18aa-49ed-9a74-3ecd70bbda7d,45.25407449999999,16.9588293
241,05c8ba1b-88ef-4212-9938-46b5e8c40d74,45.71594094313911,17.26253958585716
242,67da92a2-70ad-494a-8373-af526e6ae2f3,44.3458366394043,15.48244762420654
243,5bb1fbda-781f-46ab-8ee7-cf207d000cf3,43.60313061773216,16.20381570768869
244,71fcc6b4-823d-4ce5-920c-ccb1132a4ed7,44.09958818713389,15.26082189969257
245,f3187407-8dd0-4197-ab57-cc26fcc4d798,45.63581520741825,17.81919091249023
246,36ead764-7028-40ad-a6c0-190acb898937,44.58296903045333,15.42676199161398
247,db8cccce-5862-4f12-9d8a-f257f10c4c79,43.96543914154745,15.62667475511455
248,2d29bd2a-0d2e-433f-b3ec-b9a1b91b842e,45.35348123801617,15.7167703562571
249,3a8b488c-1b6b-4083-b082-3c6fdaf4556d,46.5090598799742,16.36467521760493
250,7d2b3f42-73d1-4066-8ccb-5bccf58fefee,45.26262749333016,18.20807383849776
251,2970e5b1-52f8-4f87-a324-488287bb2e5f,44.9373736,15.6718271
252,456cf1d1-ecf1-49d0-95d3-6fea037139a5,45.28639033173744,16.26185611651137
253,3f207051-1027-40eb-9229-0018ccb9ebd9,44.66476725524603,15.14933586223796
254,3c88eb80-ffb3-4405-895e-5138c9f81dd5,45.31655122760984,18.19171866151594
255,6068c0f2-d852-4549-9846-ff2c1e85c7a6,45.19014399330222,14.04951009970525
256,9f6bca36-ffd1-44ba-b082-72349c6c17ff,45.05648070870556,17.85609188768036
257,49c59a8c-2448-4b40-bf55-bf9029b998d1,43.57570367034804,15.97249699507691
258,0a1ff5aa-02e3-487d-b4b1-29920ae9b0aa,45.07483902274171,13.78144518338059
259,39cbae7e-a096-45d3-900a-7d944d0b152e,44.77722406619802,15.35942927555355
260,9e1dfc6b-90c3-4042-bbaf-c93c6261dd42,45.741219464261,17.039797771307
261,11d80553-8a3a-4e66-9693-81c99458692b,43.61833438258071,16.25417770638427
262,1dce57dd-7990-4d29-af40-903932c8c491,43.9804876,15.4174863
263,8390f42b-9621-45b0-b44c-0bd0dd588c6d,45.34261849868855,15.43343739267155
264,f8f86c5b-6297-4add-a5bd-2d1dc2d2f947,44.0904749503414,16.037314283344
265,02314bce-307e-427e-822d-7a9de75fa776,44.27733564792833,15.22192906160733
266,0f2ae35c-d1a9-4338-9415-3f153809eb15,45.62576563737361,18.44704910479652
267,3586173e-7e99-44bb-8c98-eeb88da8d927,46.25591502716913,16.65684932444164
268,e4027df1-a6a2-4095-8286-9581731bc3f0,45.25195279718965,18.84241590754526
269,a8b2570f-9960-47a1-8a0f-3868af211384,44.48582082133858,15.79716755249708
270,fe67463c-1741-460a-80db-f65fcf4d9bfa,45.20016147233182,16.36433657258749
271,072dc95c-4fb1-47e0-9000-e0de9ce1588b,45.26014803483794,16.12675034928294
272,200d13e3-4da0-42ea-bac5-c4b553f546f5,43.06456243528422,17.52391319674256
273,aab55383-312f-4a7d-836d-8027baa8dc88,44.40841099960678,15.67233514883671
274,b3eab651-2d04-4449-a14f-969e97bce25d,44.56473097091436,15.45298800857381
275,5ee663ad-7282-4a2a-b682-3d7ae998756d,42.84223958759463,17.84104872033595
276,d30d5707-df91-49ee-ace7-c38ebf5870b9,45.2884919071072,18.30875262372949
277,c9656f47-bb9e-477a-881a-1bed513cf88c,45.33677660696615,16.28271743527571
278,aba24fd5-be2b-44fc-a037-321b7127f8a7,42.979458269543,17.31413855216189
279,ddf539bc-540a-4e9d-8fe5-008cddcf47f7,44.37932647347088,15.63133621566194
280,cfcc21b4-f387-4809-9f7f-30d8bf2650d1,44.30541341327921,15.81334126193362
281,24015afa-2a68-4513-a0a3-72dcd7195f5e,45.61260386929931,15.91387113455285
282,d6e808c9-f2d2-40f0-bbb2-987b88ceb8d2,45.99010920773218,17.2167195355512
283,b0936178-d72f-44e2-b418-0a81231f183d,45.1511023681881,13.89707360206461
284,72667532-f21d-41f3-abd2-1cb4baad267e,45.25815808921106,18.24419428884953
285,6e3b36d8-0a6a-4346-8847-1a6970d83638,45.59666211846137,16.5833372789053
286,ae6a6e94-dba8-4f0d-b9a8-53ea608e5b95,43.4491355148063,16.94692354059432
287,2503e423-5e0e-48f0-ae46-1e2cfeb6267b,45.52085544249871,17.09418326768347
288,b1d53f81-09e3-4f6d-a7b4-a1db6dd41f26,45.22694124705265,15.91064728872845
289,884e46dd-4a7a-4d14-acdb-2c5c2df1fb09,44.01013799211658,15.80244160532574
290,a6cbbe71-4e6d-4475-b1cf-5a3da5640db1,43.80198494842976,16.25606171072502
291,c5db4e17-04c8-48d3-bce0-ae25efd6ecdd,45.94167122014061,15.88262291075887
292,8ce39870-e669-48b8-baf9-9810f4b65274,44.49173425720465,15.3020550910173
293,489bcecf-605e-4abf-bda0-31162410e6d4,43.73584419562594,16.4023859175585
294,61bbc662-7eb2-4dbe-bb4d-c7ecedfbe097,46.42391094093696,16.42825660827455
295,7291fc29-9200-4e99-b6a3-fb7bf37277a1,45.65970502864226,18.67829710844842
296,c74597d7-0469-4500-b145-e654a8abc39c,45.40762108218842,18.8546760726334
297,8c2bb7ce-c057-4738-820a-161cfd961ac8,44.97852387427468,15.4011670953589
298,df14ffc1-077a-42a8-9760-19a8a6b19d5c,45.88714596215773,16.33470194863883
299,276fd744-fe79-4587-a5c3-77feb2c56891,46.31418662708406,16.02881268107626
300,6223c6e4-1abe-4512-b102-1185cbd0b854,45.33168778942174,13.58471077051415
301,3c1278bc-69f0-4688-9225-6fcd3085b655,44.62793896853447,15.21656494839188
302,65c1a990-0576-4d73-8506-117abd5c5d10,45.3874783528083,15.75040361052192
303,6a10d3ab-fc35-450b-8590-e31ef07d8b94,44.9628179,14.055215
304,834f5595-5186-47d5-80d0-60760227e6ee,45.27845537421995,17.16355745476905
305,85691b61-db5b-4ac9-8d50-0200001ab999,45.68215644541525,16.08956102281809
306,25383c59-abf9-442c-bf3e-37f23095917b,45.7127602603454,15.7463368534857
307,f643ffeb-1e35-4aa4-ae9c-40a7867552e1,45.90222913193298,16.11899544267586
308,dba1a946-e105-4cff-970a-247c34d5fe95,45.45324092253335,15.70373486080247
