Unnamed: 0.1,Unnamed: 0,sample_longitude,sample_latitude,row_idx,status,radius,latitude,longitude,panorama_id,uuid,polygon_index,centroid_lng,centroid_lat,is_true_centroid
15.0,15.0,13.759519318867248,45.30604143582167,15.0,OK,,45.30632861186835,13.75962644610115,5jj25qOwOL7noCnuQ2QFMA,5aba72e1-3ce1-40d2-a4d2-e2df73171482,23.0,13.746387000000084,45.14666000000011,True
16.0,16.0,15.518722443321728,45.30271235473748,16.0,OK,,45.30590455229205,15.52687199558818,18hPYEuw3VpMNF4DQa61_w,3fba58a4-3086-4573-8873-66fe4c28044a,27.0,15.746387000000084,45.14666000000011,True
17.0,17.0,16.13780932829845,45.72224768703488,17.0,OK,,45.7234276340699,16.13872823054548,th-I-gKRYc0aKAv2HtY61Q,49590c96-c2a1-4eee-973e-885fc998cb43,40.0,16.246387000000084,45.64666000000011,True
18.0,18.0,16.704434133060133,46.42199134472164,18.0,OK,,46.4198367613644,16.70414666103802,xoFY4BHq6oUsL3arkRpleQ,d7c01fe7-7b8a-4619-8843-992f4a03d790,54.0,16.661110000000008,46.465553000000114,False
19.0,19.0,17.35433947841042,45.2625545045434,19.0,OK,,45.26566637171695,17.35495793324723,cofICWRRTjW76Kpz7NfDVg,a46b7e34-65e7-4cbb-a634-26fe7419460d,30.0,17.243441862135644,45.15070625393221,False
20.0,20.0,16.21984580649046,43.71232746622557,20.0,OK,,43.71794206129616,16.2276116627762,w6tDrfm_ktvC4hACs6fybQ,4c21f4e3-b8a1-4798-97bb-d04fa30ed969,8.0,16.246387000000084,43.64666000000011,True
21.0,21.0,16.5656368683786,46.33163025483442,21.0,OK,,46.33383548028397,16.56398633605266,WD_qoJUCG_QrTdlXhi4KnQ,569a0b77-6ef7-4e40-ad6f-c42586bf3d97,49.0,16.746387000000084,46.14666000000011,True
24.0,24.0,15.614865881683036,46.15392113509866,24.0,OK,,46.15382089423896,15.61510812136816,V5ARj5wxpC04Cas7nRZFHQ,868e31b3-ee8b-4ee0-bbf9-10fd37667a11,47.0,15.746387000000084,46.14666000000011,True
26.0,26.0,15.87850893879962,43.74483871511698,26.0,OK,,43.74651140393007,15.88393234099413,ofRJ0TmHbEdvKJ7uLhk-dQ,06259aff-cea3-4f6b-a360-648124dfc073,7.0,15.773857705094109,43.75790245032548,False
28.0,28.0,17.99820079713587,45.47258074161,28.0,OK,,45.46739815338812,18.00751698287977,SCsn1gFWKCYt1Ev5fgLevw,3ee7ab2b-eb49-4f2b-bb01-79769ed3781d,44.0,18.246387000000084,45.64666000000011,True
29.0,29.0,15.67605169758623,45.16028066962575,29.0,OK,,45.16133150906525,15.67636008575367,DYs9sBdtMLsyRcpZDnGCMw,0a264a4b-0f98-4895-8deb-73b98f045bea,27.0,15.746387000000084,45.14666000000011,True
30.0,30.0,15.131996696435465,44.91398388826018,30.0,OK,,44.91075999326387,15.13825922493995,wawyfHe57yG1yHEkQYdasA,e391be61-b1cc-4a71-84af-82eeb87ae180,26.0,15.246387000000084,45.14666000000011,True
31.0,31.0,15.689130851497898,46.19058113511385,31.0,OK,,46.19271846042454,15.68918338703009,LnUBVgGtk2VmvMN-WukHgg,0c8ae019-875a-4527-81ec-90ca46b6eb74,47.0,15.746387000000084,46.14666000000011,True
33.0,33.0,16.388255488968564,45.12912835524017,33.0,OK,,45.13221297918582,16.38274224396671,uHRTqqsbiDvFRC7cyZDdKg,726ac207-8f21-495d-a711-f3c7106173a1,28.0,16.246387000000084,45.14666000000011,True
34.0,34.0,16.775687851210986,45.87509047808511,34.0,OK,,45.88206634675153,16.77964972438662,FMQq1kHt7nclWE4cwhm4yw,e7bb6437-869a-42b0-99e0-553df04b63ff,41.0,16.746387000000084,45.64666000000011,True
35.0,35.0,15.757349171347377,44.31317375911013,35.0,OK,,44.31889797544052,15.74865465024338,tauUeHZASwzs6x3cBCgqXA,55ef0a7c-bd9c-4fcc-b711-4d475d1d1257,12.0,15.746387000000084,44.14666000000011,True
36.0,36.0,16.923441719953153,46.03039838453533,36.0,OK,,46.02941381101093,16.9248812770654,O-MT24apwDdon-vsVdxJHQ,e7dcc484-7e61-424a-bba4-3b06369e09f6,49.0,16.746387000000084,46.14666000000011,True
40.0,40.0,18.789136176869032,45.21718088314846,40.0,OK,,45.21437036538499,18.78718052016571,TJvfIkIK-toqf2WQnMD9Tw,81377043-9110-4f6e-a248-6e2d37a7e09c,33.0,18.746387000000084,45.14666000000011,True
41.0,41.0,15.625677681967446,45.10165838487075,41.0,OK,,45.0988176332199,15.62290110801452,gB_2I_ffrHgt9rCwzSjoLg,73ffdd12-c0d3-4a21-9862-a06b9cfa7701,27.0,15.746387000000084,45.14666000000011,True
42.0,42.0,16.367850973446505,43.629792757594295,42.0,OK,,43.62957404003048,16.36746334297687,K-ZlQtmdd2G2OgnZmqAs7Q,20eff957-4942-4d64-bdf5-808678fbf21e,8.0,16.246387000000084,43.64666000000011,True
43.0,43.0,18.053659572096123,45.60140925259649,43.0,OK,,45.60856640970094,18.05095995397474,_SjKy_Qp4i5m0pu175bHdA,035cc1e0-73ad-4c12-8ca9-ee881a767947,44.0,18.246387000000084,45.64666000000011,True
45.0,45.0,17.17339091902184,43.176629096306655,45.0,OK,,43.17582292293602,17.17305788131925,a58b4yewDRlFRHcVxmlOyw,4490d438-282e-4a7b-b1b8-024ad05bb14d,5.0,17.2484427430158,43.15495780395405,False
48.0,48.0,15.958002899208216,45.73504901604655,48.0,OK,,45.73753549754029,15.9613587715929,1-lwVO8FCn6GaARSaiMjfg,adabaac7-2bcf-416b-9106-8a9327c5b977,39.0,15.746387000000084,45.64666000000011,True
49.0,49.0,16.23528526613652,45.27338816528329,49.0,OK,,45.27078357989596,16.23097537181969,lQv3HHFNeOm32qHrx0ca3Q,166e53d4-9b51-4894-80e0-01c6e3ee7757,28.0,16.246387000000084,45.14666000000011,True
50.0,50.0,15.490282614283364,43.94017295580816,50.0,OK,,43.94304078935312,15.48429195075126,Q37A5L2fD2CvNOatMU9zEQ,235144d7-9bf2-41cc-8d34-8e74e2f3e503,11.0,15.246387000000084,44.14666000000011,True
51.0,51.0,16.52114375020402,46.03622945623431,51.0,OK,,46.03881024640997,16.52483134090926,1Bf8V7ZzBPQt9K-aYGvh_g,04d30e3f-2df3-446c-a4a1-528d71a567e1,49.0,16.746387000000084,46.14666000000011,True
52.0,52.0,15.559287450306766,44.84460884490038,52.0,OK,,44.83867414896002,15.56486553367438,1eQGVuSj9yfw7853EchHVg,fb68b3f2-09c1-4653-b929-9c82092bddf8,19.0,15.746387000000084,44.64666000000011,True
53.0,53.0,13.584810460774206,45.41463669121399,53.0,OK,,45.41462074664133,13.58611799377994,-LkUN4DATI9RhZAUv976-Q,c01a8e00-2590-4b22-a243-4d0b79fd7e0d,35.0,13.75541495165348,45.446496599122696,False
56.0,56.0,14.309467754486764,45.46889190233335,56.0,OK,,45.46615626167578,14.30506770286407,PbBRJEX984YmEE-FInKEnQ,1c6d7c3d-b4d4-4087-bbe8-13a0fe10c92c,36.0,14.253051216425181,45.479902009332335,False
57.0,57.0,17.97469022865823,45.55499676061173,57.0,OK,,45.55487309385975,17.97620430142665,XZ2as6Kj09cyS-K1wNUs5Q,a1917ed6-8df1-4f5a-82d7-82789d55dccc,43.0,17.746387000000084,45.64666000000011,True
59.0,59.0,16.428077404062776,45.35580319353136,59.0,OK,,45.35655645407633,16.42249401027782,XaGtmms-cjVy1nqImMeBlA,fc484319-9f78-464d-a5f9-e900654bd8a8,28.0,16.246387000000084,45.14666000000011,True
60.0,60.0,18.296052499868534,42.55440934008644,60.0,OK,,42.5524498054992,18.28963247012233,e9UNT-oUgDO892cU47bCLw,1e4b79ef-f88d-404c-a21e-afa38c2212dc,2.0,18.23992301761904,42.636921754110595,False
61.0,61.0,15.910294608962497,46.24492344812676,61.0,OK,,46.24550834129675,15.91074136739684,u2TZVJTfB2jG9ufqoduSFA,1fa5217c-6c22-474e-821f-5e5aaf459c04,47.0,15.746387000000084,46.14666000000011,True
62.0,62.0,15.639463525277176,44.98272272074781,62.0,OK,,44.98328097554399,15.64588053307744,68BjTLS-hq0rrp8DSyuPGg,7534dee0-e7a1-4080-83e6-d3f1b2244e0c,27.0,15.746387000000084,45.14666000000011,True
64.0,64.0,15.351225898115263,44.517486581896726,64.0,OK,,44.51567653570166,15.34433537642309,YzIEUB3AG5w_p9L73eNjNA,72f3b02b-6bff-46f9-97cb-2d4a5e0aec55,18.0,15.246387000000084,44.64666000000011,True
65.0,65.0,16.734506637131894,43.72090408814339,65.0,OK,,43.71648101410401,16.72528465851827,l7wykYFxyv094vlxtdJ85g,6e2dbb7d-db1b-4f21-9a6e-fdb834696fc5,9.0,16.746387000000084,43.64666000000011,True
66.0,66.0,17.86272979471812,45.35219813707359,66.0,OK,,45.35245756519295,17.86834631949766,l2TGmojo0tchIxSKVu2bjQ,5551cb4e-1cf5-4dea-b1a8-d63cef566376,31.0,17.746387000000084,45.14666000000011,True
71.0,71.0,15.768856702775976,45.138236536618656,71.0,OK,,45.13984898120175,15.76641537602705,Vo3DkrYWoOo-oh8_VkZc1w,ed15a48b-2ea1-4baa-8555-9c4dc73f6ff8,27.0,15.746387000000084,45.14666000000011,True
73.0,73.0,16.007123291027813,43.80165511747656,73.0,OK,,43.80664920195159,16.01041998236606,C1eePCkBF9eQQHjBrhPO7A,c2611e77-48dd-44f9-a1a4-03aeca3d48be,8.0,16.246387000000084,43.64666000000011,True
74.0,74.0,15.303880434591695,45.30818184744578,74.0,OK,,45.30836966741256,15.30437689041031,Q-HbSMW9qjJOEyU5WDB4hg,06575fda-34de-437d-8e9b-ca16d43a2bad,26.0,15.246387000000084,45.14666000000011,True
76.0,76.0,14.427665276778797,45.33064679186804,76.0,OK,,45.3310058305947,14.42770317237863,FA3yg2YfmexXS3G0vmiqHg,ba7c45e1-96ed-4a46-bae5-785b6811543f,24.0,14.23435450417455,45.15194579259191,False
80.0,80.0,14.26129641963148,45.407058146472586,80.0,OK,,45.40665373183893,14.26092652986343,InHWvD10Qz_GoVjRYFTp0g,21bdc93e-2aaa-43ca-aa59-e4e10c469146,36.0,14.253051216425181,45.479902009332335,False
83.0,83.0,17.802919919005788,42.84050381212187,83.0,OK,,42.84323657056469,17.81291445405326,wjCe41iPRbxA_EKqu-Bhqw,4e4e9e3f-511c-462a-8a4b-fbbcd0d78e47,1.0,17.735275,42.79499800000002,False
84.0,84.0,14.44989536574034,45.35805211106234,84.0,OK,,45.35669376453797,14.44836492999347,sJqVSpNGjqelAlf8Qe8azQ,b384513b-d4a8-4824-a0bc-7282c2294520,24.0,14.23435450417455,45.15194579259191,False
86.0,86.0,17.96404629659181,45.1735699729298,86.0,OK,,45.17629787201775,17.96171362023008,TD3TUAELXLho-T5d-d_eww,0434c8ca-0ad2-4cbd-8010-a7ee5aa0d95d,31.0,17.746387000000084,45.14666000000011,True
88.0,88.0,16.03791799954561,45.73707179267058,88.0,OK,,45.73595655814191,16.03713529029501,KTQaK7k2KURojOsD8SbRvw,8e615333-4af0-44df-b4cc-e084b683fb4d,40.0,16.246387000000084,45.64666000000011,True
90.0,90.0,15.379589199452804,45.32235251511939,90.0,OK,,45.3270190361058,15.38493596712372,rNW40V4Cw0lL8sdnVo4IBA,0e2c3723-b469-4a04-87c6-82360d900927,26.0,15.246387000000084,45.14666000000011,True
92.0,92.0,16.29571225189546,46.30032365975711,92.0,OK,,46.29874723308873,16.29368150082461,ac9DfbcjUfPlGwsUotS0pw,931c6ac1-7be6-4f8f-ac84-00fb75093d26,48.0,16.246387000000084,46.14666000000011,True
93.0,93.0,15.909175864337366,45.47935551989595,93.0,OK,,45.47877267840176,15.90877522575406,YeF2oBBxUnNbNck1s5r49A,3f1eebe2-063a-45e7-afa3-5008ed238520,39.0,15.746387000000084,45.64666000000011,True
95.0,95.0,15.11722369220852,45.02764638593778,95.0,OK,,45.02573318881981,15.11380961365895,WTDrfhp0WaNLcGdJit9BBQ,29f04497-64a2-4602-a984-28148717c815,26.0,15.246387000000084,45.14666000000011,True
96.0,96.0,15.74205416768555,46.21979143313969,96.0,OK,,46.2211658882126,15.74088876576973,wk8B-qn4oopwT6xn3ts5kg,2de4464e-207e-4946-a1da-1bed8dca178f,47.0,15.746387000000084,46.14666000000011,True
97.0,97.0,18.339069073536685,45.541109797096105,97.0,OK,,45.54638395349493,18.33680993517259,HFQxkA3aV_gPGM1-Uw9fDg,b086fdfe-002d-4b7b-9593-4613f1d83b37,44.0,18.246387000000084,45.64666000000011,True
99.0,99.0,15.477459765596286,44.09578701224528,99.0,OK,,44.09584285049839,15.47749579956044,MSh49d7OqahRNAPYjWM1ng,20c8a420-f188-42e6-b89e-1a7f897f5ca8,11.0,15.246387000000084,44.14666000000011,True
100.0,100.0,17.612606592081402,45.71188946985251,100.0,OK,,45.70563956733095,17.60436361882985,QN2MnhiKu0kcf_DwarUSPw,e7b3b05c-2ce6-4194-a059-ef220920bc08,43.0,17.746387000000084,45.64666000000011,True
101.0,101.0,14.467657289407134,45.34313453578204,101.0,OK,,45.34306659395128,14.46721160324624,wxPLw7kDFPtgMWV_TsD6JQ,10ef58f0-f453-4f90-b30d-80b6293188f1,24.0,14.23435450417455,45.15194579259191,False
102.0,102.0,17.67788918391527,45.34619968358306,102.0,OK,,45.34625295317633,17.67787516002453,jcqUZa05L1LY6MlR3SGU3w,0833aed0-e2b3-42fa-8def-777445103f4b,31.0,17.746387000000084,45.14666000000011,True
106.0,106.0,18.394743054492075,45.4077152748952,106.0,OK,,45.41031217715771,18.390441136981,-qF2ttdNyXkDNQkChWs0oQ,d3d79ed5-0271-493c-80ca-d5dcdae4ac32,44.0,18.246387000000084,45.64666000000011,True
107.0,107.0,15.778675250077438,44.1874213067865,107.0,OK,,44.19424856992571,15.78159387531336,RAq5Nx3TIhseL_D49gTwIw,7505551c-06f0-44d0-8bd9-60652bb22845,12.0,15.746387000000084,44.14666000000011,True
111.0,111.0,18.472119201389884,42.44631051800117,111.0,OK,,42.44863997317,18.47536509333469,eyczQrSbfU4uPPOuxdP45w,311b7007-8490-4954-af7c-bc5335dc07de,2.0,18.23992301761904,42.636921754110595,False
112.0,112.0,16.272059771416615,45.29642568035086,112.0,OK,,45.29162248628607,16.2810780379808,IxMEJEHBGc5D8fGlrVdn_A,7239b8c0-5e64-4f7e-ad26-26eee6ded067,28.0,16.246387000000084,45.14666000000011,True
115.0,115.0,16.641952796769417,46.08692134303043,115.0,OK,,46.08549225454581,16.64827195322706,qJO3hF6Dmk5U_Te7FHE34A,fafc4986-f6bc-4f9e-8024-ce40613befcc,49.0,16.746387000000084,46.14666000000011,True
116.0,116.0,18.685771802467585,45.23264153534282,116.0,OK,,45.22581042990768,18.69118939069134,ufcmlLTjsU10bAUIAcnzsA,b79d551a-5777-4617-8d37-eca1ddfbe086,33.0,18.746387000000084,45.14666000000011,True
117.0,117.0,16.593024288786708,45.61271234359313,117.0,OK,,45.61247124552914,16.59290712340006,f8m32c0phWOeFiUJoDnfUA,b41094e2-77be-42b5-b1ee-876092ab7aa6,41.0,16.746387000000084,45.64666000000011,True
118.0,118.0,15.000715986697363,45.02867031819098,118.0,OK,,45.02803406722428,14.99993359439748,hHVECBgLIWEDtL9s2v60LQ,fe1c241e-fce9-457b-a376-f94386e91f3c,26.0,15.246387000000084,45.14666000000011,True
120.0,120.0,15.993085911335838,46.11750892737545,120.0,OK,,46.12091958207343,15.99428289323822,MSCIn2MoAWWE1nuft22YFQ,40957ec0-3400-41f3-aeec-71f6ec642663,47.0,15.746387000000084,46.14666000000011,True
121.0,121.0,15.464582507951324,45.77838622291692,121.0,OK,,45.77877280807125,15.46980969523674,CYGAieV5jnSthOby3wDDFg,9fec8df9-61b9-4ab4-a544-5b9142488177,38.0,15.286087555350933,45.692322071944496,False
122.0,122.0,15.244692166119824,44.64569127393252,122.0,OK,,44.64194869368333,15.2411807545042,3144tv8fK8IdB3y2Nvbidw,e5c0a05d-254b-41b2-892b-6e3bae53f0fe,18.0,15.246387000000084,44.64666000000011,True
123.0,123.0,13.957004752258474,45.38677252008671,123.0,OK,,45.38595973020888,13.95701970731312,LplPJFtU9jKvcycp_RdFrA,5c9fca0c-7bd2-48c5-a54e-4b3dd6642b25,23.0,13.746387000000084,45.14666000000011,True
124.0,124.0,17.659586701100256,45.49364680164941,124.0,OK,,45.49249970821948,17.65278549500632,YTl7e_kDiNolqUQqaqGBdQ,ccd4c960-aef8-47ed-b8fc-89528e7aa153,43.0,17.746387000000084,45.64666000000011,True
126.0,126.0,18.916402879150624,45.25243607436926,126.0,OK,,45.25356936913006,18.91048486360061,qLFvapXdHXcxkc0aCRsdcg,df72286f-3c9c-4bad-837e-96958c45e4ab,33.0,18.746387000000084,45.14666000000011,True
127.0,127.0,15.345650136762504,44.57000698262459,127.0,OK,,44.57242143339477,15.35380930984694,gQPB3BmU9tFgzeg6fsqK5A,ad7b3f72-dae9-4c68-bdbc-7234de2e4ad0,18.0,15.246387000000084,44.64666000000011,True
128.0,128.0,17.69150029425514,45.32684321172093,128.0,OK,,45.32625450293506,17.69245910799793,oh6GMsF-n10IyNvJ4WVA9Q,df4a9d60-8a3f-4446-af95-dbc0bdbf2176,31.0,17.746387000000084,45.14666000000011,True
129.0,129.0,15.582255986285444,43.872892434028,129.0,OK,,43.8681649588547,15.57863177347362,b4zj7aZA6KfDbyvLZ81XCg,d2dbbf6e-f495-442f-9382-641c21cac1b8,7.0,15.773857705094109,43.75790245032548,False
131.0,131.0,17.23838559883097,43.21240687442987,131.0,OK,,43.20940344050301,17.23580447555107,jn31_iGdrbF-coO7F1o28w,42e0099d-b7b1-4407-ad49-3709b8c8def3,5.0,17.2484427430158,43.15495780395405,False
132.0,132.0,15.119918382161924,45.33903784508415,132.0,OK,,45.33666910645026,15.12111671841496,amQorAJCJvnNygsBm27oPg,c1455428-0b7a-4fc1-be1a-c21138d95ae6,26.0,15.246387000000084,45.14666000000011,True
134.0,134.0,17.291387733385807,45.214832786212106,134.0,OK,,45.21612751707801,17.29554497576249,96Ues9gtRASUCWP4WxvfXw,21ebed7e-3590-4754-8df7-5ad3755f5e02,30.0,17.243441862135644,45.15070625393221,False
135.0,135.0,16.002861472165993,46.26593779879241,135.0,OK,,46.26080710198206,15.99556469075157,a5U8Zu4Smgh_NuEosuobPw,3e5f5375-b43f-450d-9620-c6e56e63d798,47.0,15.746387000000084,46.14666000000011,True
136.0,136.0,13.965776403310752,45.418996097734414,136.0,OK,,45.42091211629336,13.97049145085974,4mxq8ecf8IRcIDaDPME6SA,5ce12159-0981-44b7-b9b5-7a16a776b546,35.0,13.75541495165348,45.446496599122696,False
137.0,137.0,15.004535431124484,44.59176197554007,137.0,OK,,44.58913385351381,14.99992348323247,t-vqoe2dcuuWuzGXPf2U0Q,dcf6a3cf-87f7-4117-a87a-a68daa5257a2,18.0,15.246387000000084,44.64666000000011,True
139.0,139.0,15.886896462915578,44.09325006661763,139.0,OK,,44.09264403747348,15.88667165370632,cOSmUNeWsiIVfzmsH3y0lQ,d7d61aeb-8930-490e-9070-77d763a386ee,12.0,15.746387000000084,44.14666000000011,True
140.0,140.0,15.838942685575638,43.93945061109141,140.0,OK,,43.93839842080164,15.83370964008399,pUQwzH92LBcByq9YGihY2w,025b4d40-9cf2-4cdd-97b7-b31e2abac731,12.0,15.746387000000084,44.14666000000011,True
142.0,142.0,19.03230572559504,45.05533221609877,142.0,OK,,45.04772715645814,19.03367946777025,cSwj3wD7R6HIIkFVEK2dTg,9bdb393d-34b6-44aa-a1fd-c5c6b8bd25cc,34.0,19.254531285863038,45.181922609413014,False
143.0,143.0,16.421685178182297,43.98160875846119,143.0,OK,,43.97707791505813,16.42327256714518,pAt8BRMylcIeTXbAedYyCw,ea1b7741-b3c9-4679-828b-048b0ccb79f0,13.0,16.246387000000084,44.14666000000011,True
145.0,145.0,18.92414507281667,45.37133994978109,145.0,OK,,45.36650726199937,18.92780386029348,v2aD1kJAA0fndaVE_5ggcA,a69f5949-2254-43ae-859b-2271d3cabce9,33.0,18.746387000000084,45.14666000000011,True
146.0,146.0,17.456554194388914,43.042472119348666,146.0,OK,,43.04758502906897,17.44810237873776,Q1pHwWM2MZzR6lYuZmTP2w,d150e3af-d15b-4778-b4c3-9763a257c70c,5.0,17.2484427430158,43.15495780395405,False
147.0,147.0,16.38728946993528,45.52467190298244,147.0,OK,,45.52412175272832,16.38779017769278,inBsnVqrwLTYAFVOI2iI_A,620ebdaa-26e6-4fc4-bb39-6950f3a47011,40.0,16.246387000000084,45.64666000000011,True
148.0,148.0,16.096008752723215,44.30820190423111,148.0,OK,,44.30654349182028,16.1020928716546,LPRNh2BBRuQauGXVFrsyIg,c50f7abd-2332-4889-a95d-30f62797b288,13.0,16.246387000000084,44.14666000000011,True
149.0,149.0,16.13455880803129,46.27738503387847,149.0,OK,,46.27591302698176,16.13855550066812,T0jHcUHdeDYf8XSSNaWurg,28df02c6-6b22-4254-b5e6-2b3bba560c66,48.0,16.246387000000084,46.14666000000011,True
153.0,153.0,16.785434513698434,46.29094715191573,153.0,OK,,46.29196228035894,16.7858924506009,g8lKefoAon-5DH1_VUemGw,1708e55d-5235-4fb0-9bed-da2e8fedbb75,49.0,16.746387000000084,46.14666000000011,True
155.0,155.0,18.89181723107009,45.12894772797022,155.0,OK,,45.13219893063566,18.89644131931059,0GIN72PQFwbm-BtEGivnuA,6dc72b88-698d-45ab-b866-a85124fe434a,33.0,18.746387000000084,45.14666000000011,True
156.0,156.0,16.811893276814097,45.64942152433272,156.0,OK,,45.64971748933727,16.81002497453992,KRs27Ub3SMF_VfJfMlTdbA,0c7d999c-e2b8-4817-a27c-de4e2194cb8e,41.0,16.746387000000084,45.64666000000011,True
158.0,158.0,18.248201025427388,45.44724590934207,158.0,OK,,45.4410394734354,18.24495416979071,X4ZrLFiEf5eopdPKQJ8Qsw,6869d7f0-33df-4f7a-8a7f-a557dd9f24e9,44.0,18.246387000000084,45.64666000000011,True
159.0,159.0,19.349891752412635,45.22346356505901,159.0,OK,,45.22214733003021,19.35039959026168,ZvS2lZDGYgJHA_AMkf9i-g,8af2e424-1473-4555-8430-e768f850e7d5,34.0,19.254531285863038,45.181922609413014,False
160.0,160.0,15.280646250714248,45.31960753293061,160.0,OK,,45.31959569991629,15.2804672859203,avnMOlKKP6aaRPAB4SfS2A,1ea51603-212c-4ac0-a04e-09d243e8ad27,26.0,15.246387000000084,45.14666000000011,True
163.0,163.0,15.860636749867156,45.55394146891624,163.0,OK,,45.55444506651928,15.85851925271109,UDzVpnUmexSXgnx-J-W0-w,477a58f1-867e-4822-b9a5-a1f933e91ad7,39.0,15.746387000000084,45.64666000000011,True
164.0,164.0,15.46084161170639,45.58809624609978,164.0,OK,,45.58659982390807,15.45772584062525,UOhyiTk5_Y9TA2u_xuxysw,061fc48c-eefb-40b9-8ca5-f686c64372cf,38.0,15.286087555350933,45.692322071944496,False
165.0,165.0,16.88729146845174,46.19270334458643,165.0,OK,,46.19392207737557,16.88697470048576,_OSlhQ7rbVYaHRe6kNABpg,ee96fd1d-1dba-40f0-b1a5-af356c7681ab,49.0,16.746387000000084,46.14666000000011,True
168.0,168.0,16.611905183269158,45.75896349140669,168.0,OK,,45.75695260569155,16.60628210808699,a79yeL-LgLd_mXF0mLi4UA,bbce3164-1374-4100-9947-cbfae68154e5,41.0,16.746387000000084,45.64666000000011,True
169.0,169.0,19.28922875256576,45.24107624720758,169.0,OK,,45.23730954537803,19.28840435509997,odS6X4W2Wvner0QJkIgcHQ,5fdd8dc9-4afe-4dab-b2a1-3f2af2740069,34.0,19.254531285863038,45.181922609413014,False
170.0,170.0,15.36987796701941,44.63896405395188,170.0,OK,,44.64252309684308,15.36830683374839,wSW5TVqFYK5wHllRQ59usQ,47d98eea-8818-445c-affc-3d5372bce304,18.0,15.246387000000084,44.64666000000011,True
172.0,172.0,17.361642473149473,45.64778933344262,172.0,OK,,45.65493561913648,17.36374386079253,CFk4ANERplsnUCfbrm0npA,d1731c00-3cbe-4054-bd33-e801c02db54b,42.0,17.246387000000084,45.64666000000011,True
175.0,175.0,13.90499468698978,44.867784168636064,175.0,OK,,44.86813551835188,13.90878335522133,UMs5Xxb1Fy7xehTW0s-fPQ,5280422d-7357-4e36-bcc4-47c6bdac1660,15.0,13.888261059699797,44.78557428612329,False
177.0,177.0,16.631273970573258,45.59733822808639,177.0,OK,,45.59397897952916,16.63458427520597,_vXelzUGsTki-T4b3Gmy0g,7def19e5-3fd7-43f4-a486-ae042806604d,41.0,16.746387000000084,45.64666000000011,True
179.0,179.0,15.743116506779788,43.79101565385551,179.0,OK,,43.78734616885981,15.73913675840409,1CmGU7zZveP8sUyTuxx1KA,c621fa72-8841-43f4-b0dc-7f1242040bd8,7.0,15.773857705094109,43.75790245032548,False
